Transaction_Date,Store_ID,RewardsID,Prod_Num,Sale_Amount,Month,Store_Location,State,Territory_Manager,Region,Region_Director,Product,CategoryID,SubcategoryID,Category,cust_id,date,time,name,email,phone,sms_opt_out
2023-04-04,839,,105437-T,187.25,2023-04,Vineland,New Jersey,Miami Vue,Northeast,Michael Jarvis,Data Structures and Algorithms,100,100-eng,Textbooks,,,,,,,
2023-04-04,839,,105486-S,19.36,2023-04,Vineland,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Graph Paper Pads (Letter Size, Pack of 4)",110,110-pap,Stationery and Supplies,,,,,,,
2023-04-05,818,,105483-B,12.12,2023-04,Bangor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Harry Potter and the Prisoner of Azkaban,125,125-fic,Books (General),,,,,,,
2023-04-05,819,,105321-IT,28.88,2023-04,Bar Harbor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Dell 130W USB-C Charger,120,120-cha,Technology & Accessories,,,,,,,
2023-04-05,819,,105308-IT,75.42,2023-04,Bar Harbor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,WD My Passport HDD (4TB),120,120-ext,Technology & Accessories,,,,,,,
2023-04-05,819,,105500-S,20.36,2023-04,Bar Harbor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,"Moleskine Classic Hardcover Notebook (Ruled, Black)",110,110-not,Stationery and Supplies,,,,,,,
2023-04-05,820,,105661-T,111.9,2023-04,Kennebunkport,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Materials Science and Engineering,100,100-eng,Textbooks,,,,,,,
2023-04-05,821,,105523-M,12.15,2023-04,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LTCA Year Up Mouse Pad (Blue),130,130-off,Apparel and Merchandise,,,,,,,
2023-04-05,822,,105484-A,28.92,2023-04,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Canson Comic Book Art Boards (11x17 inches),115,115-ske,Art Supplies,,,,,,,
2023-04-05,823,,105281-IT,238.56,2023-04,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,AutoDesk AutoCAD,120,120-sof,Technology & Accessories,,,,,,,
2023-04-05,823,,105352-M,47.61,2023-04,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,"LTCA Year Up Power Bank (10,000mAh)",130,130-tec,Apparel and Merchandise,,,,,,,
2023-04-05,823,,105727-M,50.96,2023-04,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LTCA Year Up Quarter-Zip Sweatshirt (Maroon),130,130-clo,Apparel and Merchandise,,,,,,,
2023-04-05,824,,105513-A,57.12,2023-04,Atlantic City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Winsor & Newton Watercolor Markers (Set of 6),115,115-dra,Art Supplies,,,,,,,
2023-04-05,825,,105650-M,65.5,2023-04,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Pullover Hoodie (Gray),130,130-clo,Apparel and Merchandise,,,,,,,
2023-04-05,825,,105578-S,9.09,2023-04,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Sticky Notes (3x3, Yellow, Pack of 12)",110,110-pap,Stationery and Supplies,,,,,,,
2023-04-05,826,,105443-M,9.09,2023-04,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Coffee Tumbler (Stainless Steel),130,130-acc,Apparel and Merchandise,,,,,,,
2023-04-05,827,,105443-M,9.09,2023-04,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Coffee Tumbler (Stainless Steel),130,130-acc,Apparel and Merchandise,,,,,,,
2023-04-05,827,,105470-S,9.45,2023-04,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Pilot G2 Retractable Gel Pens (Blue),110,110-wri,Stationery and Supplies,,,,,,,
2023-04-05,830,,105402-S,2.4,2023-04,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Leuchtturm1917 A5 Notebook (Dotted, Navy Blue)",110,110-not,Stationery and Supplies,,,,,,,
2023-04-05,831,,105722-S,12.12,2023-04,Jersey City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Mead Cambridge Business Notebook (Professional Design),110,110-not,Stationery and Supplies,,,,,,,
2023-04-05,832,,105267-IT,355.92,2023-04,Montclair,New Jersey,Miami Vue,Northeast,Michael Jarvis,GitHub Pro,120,120-sof,Technology & Accessories,,,,,,,
2023-04-05,833,,105631-A,6.0,2023-04,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Canvas Panels (Pack of 10, 8x10 inches)",115,115-mis,Art Supplies,,,,,,,
2023-04-05,833,,105514-T,263.88,2023-04,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,Introduction to Archaeology,100,100-soc,Textbooks,,,,,,,
2023-04-05,833,,105351-M,44.0,2023-04,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Classic Cotton T-Shirt (White),130,130-clo,Apparel and Merchandise,,,,,,,
2023-04-05,834,232.0,105257-IT,715.0,2023-04,New Brunswick,New Jersey,Miami Vue,Northeast,Michael Jarvis,Samsung Galaxy Tab S9 Ultra,120,120-tab,Technology & Accessories,232.0,2023-11-01,16:00:55,James Doakes,doakes@miamimetro.gov,305-555-1607,N
2023-04-05,835,,105788-A,57.12,2023-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Faber-Castell Pitt Artist Pens (Set of 12, Black)",115,115-dra,Art Supplies,,,,,,,
2023-04-05,835,,105486-S,19.36,2023-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Graph Paper Pads (Letter Size, Pack of 4)",110,110-pap,Stationery and Supplies,,,,,,,
2023-04-05,836,295.0,105272-IT,312.7,2023-04,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,Java Development Kit (JDK),120,120-sof,Technology & Accessories,295.0,2024-01-28,09:45:15,Guinan,guinan@enterprise.starfleet,1701-555-2210,N
2023-04-05,836,,105863-M,48.96,2023-04,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Insulated Lunch Bag,130,130-acc,Apparel and Merchandise,,,,,,,
2023-04-05,838,,105296-IT,107.06,2023-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Bose QuietComfort 45,120,120-hea,Technology & Accessories,,,,,,,
2023-04-05,838,,105263-IT,379.4,2023-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Casio fx-9750GII,120,120-cal,Technology & Accessories,,,,,,,
2023-04-05,838,,105576-S,2.4,2023-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Prismacolor Premier Colored Pencils (Set of 48),110,110-pen,Stationery and Supplies,,,,,,,
2023-04-05,838,,105446-B,12.7,2023-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,The Omnivores Dilemma,125,125-non,Books (General),,,,,,,
2023-04-05,839,,105330-IT,1376.44,2023-04,Vineland,New Jersey,Miami Vue,Northeast,Michael Jarvis,LG Gram 17,120,120-lap,Technology & Accessories,,,,,,,
2023-04-06,818,268.0,105409-A,36.15,2023-04,Bangor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Reeves Acrylic Paints (Set of 24),115,115-pai,Art Supplies,268.0,2023-04-25,17:05:40,Lindsay F.,lindsay@bluthcompany.biz,949-555-2003,N
2023-04-06,819,322.0,105267-IT,355.92,2023-04,Bar Harbor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,GitHub Pro,120,120-sof,Technology & Accessories,322.0,2023-03-22,09:25:45,Fox Mulder,mulder@fbi.gov,202-555-1301,N
2023-04-06,819,,105766-T,111.9,2023-04,Bar Harbor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Introduction to Mechanical Engineering,100,100-eng,Textbooks,,,,,,,
2023-04-06,820,,105722-S,12.12,2023-04,Kennebunkport,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Mead Cambridge Business Notebook (Professional Design),110,110-not,Stationery and Supplies,,,,,,,
2023-04-06,821,,105329-IT,1061.14,2023-04,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Acer Aspire 5,120,120-lap,Technology & Accessories,,,,,,,
2023-04-06,821,,105336-IT,1317.7,2023-04,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Dell XPS 13,120,120-lap,Technology & Accessories,,,,,,,
2023-04-06,822,,105619-T,144.0,2023-04,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Entrepreneurship and Innovation,100,100-bus,Textbooks,,,,,,,
2023-04-06,822,,105606-M,27.52,2023-04,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LTCA Year Up Frisbee (Flying Disc),130,130-spo,Apparel and Merchandise,,,,,,,
2023-04-06,822,,105485-T,205.8,2023-04,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Microeconomics: An Introduction,100,100-bus,Textbooks,,,,,,,
2023-04-06,823,,105592-M,26.52,2023-04,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LTCA Year Up Basketball (Regulation Size),130,130-spo,Apparel and Merchandise,,,,,,,
2023-04-06,824,,105306-IT,76.36,2023-04,Atlantic City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Elgato Stream Deck MK,120,120-ext,Technology & Accessories,,,,,,,
2023-04-06,824,,105332-IT,1250.96,2023-04,Atlantic City,New Jersey,Miami Vue,Northeast,Michael Jarvis,HP Spectre x360,120,120-lap,Technology & Accessories,,,,,,,
2023-04-06,827,,105258-IT,701.88,2023-04,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Apple iPad Air (10.9-inch),120,120-tab,Technology & Accessories,,,,,,,
2023-04-06,827,,105768-B,13.13,2023-04,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,The Hunger Games,125,125-fic,Books (General),,,,,,,
2023-04-06,828,,105794-S,2.4,2023-04,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Five Star Wirebound Notebook (1 Subject, College Ruled)",110,110-not,Stationery and Supplies,,,,,,,
2023-04-06,829,,105303-IT,76.86,2023-04,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,RODE NT-USB Mini Microphone,120,120-ext,Technology & Accessories,,,,,,,
2023-04-06,829,,105452-M,28.0,2023-04,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Snow Globe,130,130-mem,Apparel and Merchandise,,,,,,,
2023-04-06,829,,105356-S,13.13,2023-04,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,X-Acto Precision Knife with Blade Refills,110,110-art,Stationery and Supplies,,,,,,,
2023-04-06,830,,105476-M,6.0,2023-04,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Earbuds (Wired),130,130-tec,Apparel and Merchandise,,,,,,,
2023-04-06,831,338.0,105715-A,39.75,2023-04,Jersey City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Mod Podge Matte Finish (8 oz),115,110-adh,Art Supplies,338.0,2024-04-05,15:00:45,Claire Littleton,claire@dharma.initiative,808-555-1407,N
2023-04-06,832,,105669-M,12.0,2023-04,Montclair,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Phone Case (Samsung Galaxy),130,130-tec,Apparel and Merchandise,,,,,,,
2023-04-06,832,,105431-M,24.28,2023-04,Montclair,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Umbrella (Compact),130,130-acc,Apparel and Merchandise,,,,,,,
2023-04-06,833,,105285-IT,136.12,2023-04,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,Bose SoundSport Free,120,120-hea,Technology & Accessories,,,,,,,
2023-04-06,833,,105755-A,57.7,2023-04,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,Copic Sketch Markers (Set of 24),115,115-dra,Art Supplies,,,,,,,
2023-04-06,834,,105652-S,10.16,2023-04,New Brunswick,New Jersey,Miami Vue,Northeast,Michael Jarvis,Desk Drawer Organizer Bins (Set of 6),110,110-org,Stationery and Supplies,,,,,,,
2023-04-06,835,,105635-T,209.24,2023-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,Epidemiology: Basics and Applications,100,100-hea,Textbooks,,,,,,,
2023-04-06,835,,105677-A,61.14,2023-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,Moleskine Art Sketchbook (8.5x11 inches),115,115-ske,Art Supplies,,,,,,,
2023-04-06,835,,105668-S,7.85,2023-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,Pilot Precise V5 RT Rollerball Pens (Red),110,110-wri,Stationery and Supplies,,,,,,,
2023-04-06,836,,105397-S,5.24,2023-04,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,Five Star Flex Hybrid NoteBinder,110,110-bin,Stationery and Supplies,,,,,,,
2023-04-06,838,,105341-IT,1763.7,2023-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,MSI Creator Z16,120,120-lap,Technology & Accessories,,,,,,,
2023-04-06,838,,105377-A,5.0,2023-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Fine Mist Spray Bottle for Watercolors,115,115-mis,Art Supplies,,,,,,,
2023-04-06,838,372.0,105627-S,2.88,2023-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Five Star Wirebound Notebook (3 Subject, Wide Ruled)",110,110-not,Stationery and Supplies,372.0,2023-01-12,08:20:15,Josiah Bartlet,president@westwing.gov,202-555-1801,N
2023-04-06,838,,105358-A,14.0,2023-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Play-Doh Modeling Compound (Pack of 10),115,115-kid,Art Supplies,,,,,,,
2023-04-06,838,,105828-B,20.36,2023-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,The Catcher in the Rye,125,125-fic,Books (General),,,,,,,
2023-04-06,839,,105306-IT,76.36,2023-04,Vineland,New Jersey,Miami Vue,Northeast,Michael Jarvis,Elgato Stream Deck MK,120,120-ext,Technology & Accessories,,,,,,,
2023-04-06,839,,105382-T,67.85,2023-04,Vineland,New Jersey,Miami Vue,Northeast,Michael Jarvis,LSAT Logical Reasoning Practice,100,100-exa,Textbooks,,,,,,,
2023-04-07,818,,105297-IT,107.06,2023-04,Bangor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Beats Studio Buds,120,120-hea,Technology & Accessories,,,,,,,
2023-04-07,818,,105548-M,6.0,2023-04,Bangor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LTCA Year Up Magnet (Fridge),130,130-mem,Apparel and Merchandise,,,,,,,
2023-04-07,820,,105386-M,25.0,2023-04,Kennebunkport,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LTCA Year Up Graduation Sash,130,130-mem,Apparel and Merchandise,,,,,,,
2023-04-07,820,,105575-T,165.5,2023-04,Kennebunkport,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Principles of Accounting,100,100-bus,Textbooks,,,,,,,
2023-04-07,820,,105415-A,61.14,2023-04,Kennebunkport,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Strathmore Sketch Pad (9x12 inches),115,115-ske,Art Supplies,,,,,,,
2023-04-07,821,,105530-B,20.36,2023-04,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Where the Crawdads Sing,125,125-fic,Books (General),,,,,,,
2023-04-07,822,,105382-T,67.85,2023-04,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LSAT Logical Reasoning Practice,100,100-exa,Textbooks,,,,,,,
2023-04-07,822,,105790-S,20.36,2023-04,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,"Plastic Report Covers (Clear Front, Pack of 10)",110,110-bin,Stationery and Supplies,,,,,,,
2023-04-07,823,,105514-T,263.88,2023-04,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Introduction to Archaeology,100,100-soc,Textbooks,,,,,,,
2023-04-07,824,102.0,105294-IT,108.33,2023-04,Atlantic City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Samsung Galaxy Buds 2 Pro,120,120-hea,Technology & Accessories,102.0,2023-10-02,14:45:40,Jodie L.,jodie@lawndale.high,973-555-9307,N
2023-04-07,825,246.0,105389-S,12.4,2023-04,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,Calculator Cover Case,110,110-mis,Stationery and Supplies,246.0,2023-01-20,09:55:20,Eleanor Shellstrop,eleanor@thegoodplace.afterlife,480-555-1801,N
2023-04-07,826,,105522-A,7.0,2023-04,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,Crayola Washable Watercolors (Set of 16),115,115-kid,Art Supplies,,,,,,,
2023-04-07,826,,105624-M,57.12,2023-04,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Softshell Jacket (Black),130,130-clo,Apparel and Merchandise,,,,,,,
2023-04-07,827,28.0,105301-IT,77.81,2023-04,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Philips Hue Play HDMI Sync Box,120,120-ext,Technology & Accessories,28.0,2023-03-03,08:10:15,Bran Stark,threeeyedraven@westeros.kingdom,123-555-3008,N
2023-04-07,827,,105399-A,112.0,2023-04,Clifton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Hand Lettering Practice Workbook,115,115-cal,Art Supplies,,,,,,,
2023-04-07,829,,105707-S,5.24,2023-04,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,Day Designer Daily Planner (Undated),110,110-pla,Stationery and Supplies,,,,,,,
2023-04-07,829,,105548-M,6.0,2023-04,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Magnet (Fridge),130,130-mem,Apparel and Merchandise,,,,,,,
2023-04-07,830,,105752-T,171.9,2023-04,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,Art History: The Renaissance to Modernism,100,100-hum,Textbooks,,,,,,,
2023-04-07,830,31.0,105787-A,48.96,2023-04,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,Arteza Acrylic Paint Set (60 Colors),115,115-pai,Art Supplies,31.0,2023-03-10,09:25:30,Homer S.,donuts@springfield.power,636-555-4001,N
2023-04-07,830,,105678-A,12.3,2023-04,Hoboken,New Jersey,Miami Vue,Northeast,Michael Jarvis,Pencil and Marker Organizer Tray,115,115-eas,Art Supplies,,,,,,,
2023-04-07,831,,105409-A,36.15,2023-04,Jersey City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Reeves Acrylic Paints (Set of 24),115,115-pai,Art Supplies,,,,,,,
2023-04-07,832,,105452-M,28.0,2023-04,Montclair,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Snow Globe,130,130-mem,Apparel and Merchandise,,,,,,,
2023-04-07,832,,105720-A,4.0,2023-04,Montclair,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Stretched Canvas (16x20 inches, Pack of 2)",115,115-mis,Art Supplies,,,,,,,
2023-04-07,833,,105303-IT,76.86,2023-04,Morristown,New Jersey,Miami Vue,Northeast,Michael Jarvis,RODE NT-USB Mini Microphone,120,120-ext,Technology & Accessories,,,,,,,
2023-04-07,834,434.0,105394-A,50.96,2023-04,New Brunswick,New Jersey,Miami Vue,Northeast,Michael Jarvis,Crayola Crayons (Set of 64),115,115-dra,Art Supplies,434.0,2023-06-01,16:20:10,Elaine Benes,elaine@vandelayindustries.com,212-555-2403,N
2023-04-07,835,,105431-M,24.28,2023-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Umbrella (Compact),130,130-acc,Apparel and Merchandise,,,,,,,
2023-04-07,835,,105656-S,12.7,2023-04,Newark,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Staples D-Ring Binder (3-inch, Red)",110,110-bin,Stationery and Supplies,,,,,,,
2023-04-07,836,469.0,105386-M,25.0,2023-04,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Graduation Sash,130,130-mem,Apparel and Merchandise,469.0,2024-07-16,20:30:10,Marlo Stanfield,marlo@westbaltimore.net,410-555-2708,N
2023-04-07,836,,105620-M,24.28,2023-04,Passaic,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Umbrella (Golf Style),130,130-acc,Apparel and Merchandise,,,,,,,
2023-04-07,838,,105406-M,57.12,2023-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Track Jacket (Navy Blue),130,130-clo,Apparel and Merchandise,,,,,,,
2023-04-07,838,,105689-S,10.16,2023-04,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Sticky Flags for Page Marking (Assorted Colors),110,110-pap,Stationery and Supplies,,,,,,,
2023-04-07,839,195.0,105604-T,122.21,2023-04,Vineland,New Jersey,Miami Vue,Northeast,Michael Jarvis,Pharmacology: A Comprehensive Guide,100,100-hea,Textbooks,195.0,2024-03-23,11:35:35,Marcus Walker,marcus@oliviapopeandassociates.com,202-555-1210,N
2023-04-08,818,431.0,105264-IT,379.4,2023-04,Bangor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Casio fx-CG50,120,120-cal,Technology & Accessories,431.0,2023-05-02,13:00:15,Coach,coach@cheers.bar,617-555-2310,N
2023-04-08,819,,105398-A,52.96,2023-04,Bar Harbor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Gamblin 1980 Oil Color Set (8 Tubes),115,115-pai,Art Supplies,,,,,,,
2023-04-08,819,,105571-M,52.4,2023-04,Bar Harbor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LTCA Year Up Long-Sleeve Tee (Black),130,130-clo,Apparel and Merchandise,,,,,,,
2023-04-08,819,,105836-A,57.7,2023-04,Bar Harbor,Maine,Erbayne Middleton,Northeast,Michael Jarvis,"Sakura Pigma Micron Pens (Set of 8, Black)",115,115-dra,Art Supplies,,,,,,,
2023-04-08,820,,105490-B,28.92,2023-04,Kennebunkport,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Blink,125,125-non,Books (General),,,,,,,
2023-04-08,820,,105364-S,17.7,2023-04,Kennebunkport,Maine,Erbayne Middleton,Northeast,Michael Jarvis,"Pendaflex Hanging File Folders (Assorted Colors, Pack of 25)",110,110-bin,Stationery and Supplies,,,,,,,
2023-04-08,821,,105313-IT,68.88,2023-04,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Logitech MX Master 3S Mouse,120,120-ext,Technology & Accessories,,,,,,,
2023-04-08,821,,105782-S,20.36,2023-04,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Dry Erase Wall Calendar (Monthly Layout),110,110-pla,Stationery and Supplies,,,,,,,
2023-04-08,821,,105808-M,26.52,2023-04,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,LTCA Year Up Folding Stadium Seat,130,130-spo,Apparel and Merchandise,,,,,,,
2023-04-08,821,,105409-A,36.15,2023-04,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Reeves Acrylic Paints (Set of 24),115,115-pai,Art Supplies,,,,,,,
2023-04-08,821,,105503-S,9.45,2023-04,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Scotch Double-Sided Tape (Pack of 2),110,110-adh,Stationery and Supplies,,,,,,,
2023-04-08,822,,105631-A,6.0,2023-04,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,"Canvas Panels (Pack of 10, 8x10 inches)",115,115-mis,Art Supplies,,,,,,,
2023-04-08,822,,105836-A,57.7,2023-04,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,"Sakura Pigma Micron Pens (Set of 8, Black)",115,115-dra,Art Supplies,,,,,,,
2023-04-08,822,,105468-S,17.7,2023-04,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,"Smead Expanding File Folder (13-Pocket, Letter Size)",110,110-bin,Stationery and Supplies,,,,,,,
2023-04-08,822,,105786-A,33.1,2023-04,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Winsor & Newton Professional Watercolor Set (12 Tubes),115,115-pai,Art Supplies,,,,,,,
2023-04-08,824,,105572-B,24.28,2023-04,Atlantic City,New Jersey,Miami Vue,Northeast,Michael Jarvis,Mans Search for Meaning,125,125-non,Books (General),,,,,,,
2023-04-08,825,,105690-A,43.3,2023-04,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,Golden Heavy Body Acrylic Paints (Set of 6),115,115-pai,Art Supplies,,,,,,,
2023-04-08,826,,105747-M,43.3,2023-04,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,LTCA Year Up Laptop Sleeve (15-inch),130,130-acc,Apparel and Merchandise,,,,,,,
